Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Ecoregion_Name,Country_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency
15564,3.51333333333333,72.9169444444445,Indian,Western Indo-Pacific,Maldive Islands,Maldives,245.0,2.0,0.0532,42.461502
15565,3.52777777777778,72.9263888888889,Indian,Western Indo-Pacific,Maldive Islands,Maldives,88.74,2.0,0.0532,42.461502
15566,3.60477777777778,73.5054722222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1282.48,2.0,0.0545,42.437279
15567,3.60786111111111,72.9477222222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,658.36,0.0,0.0627,42.460575
15568,3.61963888888889,73.3724166666667,Indian,Western Indo-Pacific,Maldive Islands,Maldives,8082.42,0.0,0.0871,42.446115
15569,3.63294444444444,73.3869722222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1076.22,0.0,0.0752,42.446115
15570,3.66144444444444,73.4080277777778,Indian,Western Indo-Pacific,Maldive Islands,Maldives,2117.42,0.0,0.0752,42.446115
15571,3.66311111111111,73.4203055555556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1875.34,0.0,0.062247172,42.446115
15572,3.66544444444444,72.8990833333333,Indian,Western Indo-Pacific,Maldive Islands,Maldives,555.02,0.0,0.069264643,42.460575
15573,3.67763888888889,73.4687222222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,4106.76,2.0,0.0531,42.442159
15574,3.68319444444444,73.4153055555556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,194.22,2.0,0.051,42.442159
15575,3.73647222222222,72.9817777777778,Indian,Western Indo-Pacific,Maldive Islands,Maldives,2440.26,2.0,0.0875,42.458288
15576,3.83672222222222,73.3678055555555,Indian,Western Indo-Pacific,Maldive Islands,Maldives,4337.94,1.0,0.071705088,42.432898
15577,3.843,72.7363888888889,Indian,Western Indo-Pacific,Maldive Islands,Maldives,3488.59,0.0,0.0946,42.460133
15578,3.87647222222222,72.7049166666667,Indian,Western Indo-Pacific,Maldive Islands,Maldives,2625.68,2.0,0.0658,42.460133
15579,3.88561111111111,73.4686111111111,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1263.35,2.0,0.0501,42.432898
15580,3.88863888888889,73.469,Indian,Western Indo-Pacific,Maldive Islands,Maldives,897.81,2.0,0.0501,42.432898
15581,3.90013888888889,73.4761666666667,Indian,Western Indo-Pacific,Maldive Islands,Maldives,246.52,2.0,0.0501,42.432898
15582,3.90247222222222,73.4417777777778,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1726.08,0.0,0.0854,42.432898
15583,3.90369444444444,73.4573611111111,Indian,Western Indo-Pacific,Maldive Islands,Maldives,981.56,0.0,0.0854,42.432898
15584,3.90388888888889,73.44475,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1372.45,0.0,0.0854,42.432898
15585,3.91541666666667,72.9403888888889,Indian,Western Indo-Pacific,Maldive Islands,Maldives,4513.68,0.0,0.0915,42.451954
15586,3.917,72.9333055555556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,4988.02,0.0,0.100818522,42.44654
15587,3.92544444444444,72.9579722222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,5362.29,2.0,0.100818522,42.44654
15588,3.92625,72.9604722222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,5475.25,2.0,0.0581,42.44654
15589,3.93366666666667,72.9483611111111,Indian,Western Indo-Pacific,Maldive Islands,Maldives,6276.71,0.0,0.100818522,42.44654
15590,4.05719444444444,72.954,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1641.65,0.0,0.0751,42.442214
15591,4.05913888888889,72.9421944444445,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1227.17,0.0,0.0751,42.442214
15592,4.12261111111111,73.4230555555556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1386.24,1.0,0.0886,42.410421
15593,4.12855555555555,73.4564166666667,Indian,Western Indo-Pacific,Maldive Islands,Maldives,396.01,1.0,0.0555,42.410421
15594,4.20155555555556,118.689861111111,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,7839.12,0.0,0.0762,54.38355
15595,4.21811111111111,118.671888888889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,5144.11,0.0,0.102190785,54.38355
15596,4.23102777777778,118.634888888889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,1360.2,0.0,0.0841,54.38355
15597,4.23302777777778,73.6517222222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,11105.83,2.0,0.0481,42.388586
15598,4.23386111111111,73.5324166666667,Indian,Western Indo-Pacific,Maldive Islands,Maldives,561.38,0.0,0.0818,42.388586
15599,4.23477777777778,118.629666666667,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,945.55,0.0,0.0841,54.38355
15600,4.24216666666667,118.62525,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,559.7,0.0,0.0841,54.38355
15601,4.24869444444444,118.625472222222,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,264.1,0.0,0.0841,54.38355
15602,4.24966666666667,118.630083333333,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,104.089,0.0,0.0841,54.38355
15603,4.26555555555556,73.0016111111111,Indian,Western Indo-Pacific,Maldive Islands,Maldives,107.07,2.0,0.0631,42.41861
15604,4.48861111111111,118.860277777778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,4024.59,0.0,0.0797,54.505927
15605,4.59052777777778,118.863888888889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,264.62,0.0,0.0727,54.540574
15606,4.59405555555556,118.86125,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,62.01,0.0,0.0727,54.540574
15607,4.59547222222222,118.869694444444,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,243.7,0.0,0.0727,54.540574
15608,4.59625,118.869305555556,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,230.05,0.0,0.0727,54.540574
15609,4.60375,118.865305555556,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,506.9,0.0,0.0727,54.540574
15610,5.19125,115.141833333333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,204.63,0.0,0.270973325,53.439919
15611,5.70422222222222,73.4128611111111,Indian,Western Indo-Pacific,Maldive Islands,Maldives,186.1,0.0,0.0549,41.876316
15612,5.71463888888889,73.4019166666667,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1256.74,0.0,0.0492,41.876316
15613,5.72630555555556,73.4045555555556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,1246.26,0.0,0.049033508,41.876316
15614,5.72827777777778,73.4170555555556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,524.0,2.0,0.0476,41.876316
15615,5.73430555555556,73.416,Indian,Western Indo-Pacific,Maldive Islands,Maldives,248.33,2.0,0.0492,41.876316
15616,5.73572222222222,73.4111944444444,Indian,Western Indo-Pacific,Maldive Islands,Maldives,318.44,2.0,0.0492,41.876316
15617,5.79444444444444,102.892194444444,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,89.95,0.0,0.0511,49.623002
15618,5.79677777777778,102.899638888889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,75.43,0.0,0.0511,49.623002
15619,5.81766666666667,103.010361111111,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,26.71,0.0,0.0444,49.623002
15620,5.88508333333333,102.767277777778,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,112.33,0.0,0.054,49.543345
15621,5.88511111111111,102.764777777778,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,146.91,0.0,0.054,49.543345
15622,5.88611111111111,102.765333333333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,86.55,0.0,0.054,49.543345
15623,6.56536111111111,99.3471666666667,Indian,Western Indo-Pacific,Andaman Sea,Thailand,173.39,0.0,0.093,48.411873
15624,6.70755555555556,116.372138888889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,200.94,0.0,0.0844,53.853177
